"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.31619480962179e-17,0.750591721110363,0.321,0.095,4.54782956191533e-13,"FCGR3A+ Mono","FPR1"
4.03352480361792e-17,-0.603760208528727,0.963,0.958,5.53157591568161e-13,"FCGR3A+ Mono","RPL27"
4.36646828021948e-17,0.478324010883131,0.278,0.074,5.98817459949299e-13,"FCGR3A+ Mono","RALB"
5.27416926319984e-17,0.598088369420263,0.377,0.125,7.23299572755226e-13,"FCGR3A+ Mono","CAT"
6.74674646941649e-17,0.466761828839303,0.988,0.848,9.25248810815777e-13,"FCGR3A+ Mono","SERF2"
7.52054653632556e-17,0.605444597459489,0.556,0.221,1.03136775199169e-12,"FCGR3A+ Mono","DOK2"
7.79921396278026e-17,0.554532312986325,0.333,0.103,1.06958420285568e-12,"FCGR3A+ Mono","ATOX1"
9.07753140353453e-17,0.55987327066223,0.531,0.21,1.24489265668073e-12,"FCGR3A+ Mono","GNAI2"
9.56475610071821e-17,0.470431465280092,0.525,0.194,1.3117106516525e-12,"FCGR3A+ Mono","SNX2"
9.91674902641185e-17,0.58860417033893,0.432,0.154,1.35998296148212e-12,"FCGR3A+ Mono","CMTM6"
1.01091680995091e-16,0.466173018451959,0.346,0.105,1.38637131316668e-12,"FCGR3A+ Mono","CBR1"
1.09704610916168e-16,0.772440195149448,0.864,0.525,1.50448903410433e-12,"FCGR3A+ Mono","LSP1"
1.11239738842156e-16,0.59779208350463,0.599,0.259,1.52554177848132e-12,"FCGR3A+ Mono","LINC00936"
1.22240390949071e-16,0.413323667055907,0.444,0.152,1.67640472147556e-12,"FCGR3A+ Mono","PLEK"
1.23441707911876e-16,0.613280990949071,0.673,0.308,1.69287958230347e-12,"FCGR3A+ Mono","SEC11A"
1.48085725427662e-16,0.511033883244981,0.315,0.095,2.03084763851495e-12,"FCGR3A+ Mono","IFIT3"
1.53204681435008e-16,0.601990607949299,0.438,0.16,2.1010490011997e-12,"FCGR3A+ Mono","CHMP4B"
1.56202487364544e-16,0.59315975752362,0.457,0.168,2.14216091171736e-12,"FCGR3A+ Mono","CCT5"
2.26452189406934e-16,-0.570628319158053,0.932,0.885,3.1055653255267e-12,"FCGR3A+ Mono","RPS4Y1"
2.47777659986418e-16,0.613572885478951,0.444,0.165,3.39802282905374e-12,"FCGR3A+ Mono","WSB1"
2.62689847508954e-16,0.842073937460093,0.481,0.188,3.60252856873779e-12,"FCGR3A+ Mono","CD55"
3.21557491892961e-16,0.583877352206488,0.704,0.335,4.40983944382006e-12,"FCGR3A+ Mono","LRRFIP1"
3.41034480181532e-16,0.807752572118628,0.457,0.164,4.67694686120953e-12,"FCGR3A+ Mono","EPSTI1"
3.98958018935169e-16,0.863336139828021,0.784,0.456,5.47131027167691e-12,"FCGR3A+ Mono","PGK1"
4.62162882296782e-16,0.597538107592358,0.753,0.392,6.33810176781807e-12,"FCGR3A+ Mono","CAP1"
5.5102276449776e-16,0.694044800195466,0.846,0.535,7.55672619232228e-12,"FCGR3A+ Mono","PSME2"
6.00980056899168e-16,-0.59006088435632,0.963,0.954,8.24184050031519e-12,"FCGR3A+ Mono","RPL37"
7.56067025231311e-16,0.453593494524491,0.29,0.084,1.03687031840222e-11,"FCGR3A+ Mono","SNX10"
7.69789256622534e-16,0.484593210799597,0.34,0.107,1.05568898653214e-11,"FCGR3A+ Mono","MMP24-AS1"
8.29371011615032e-16,0.607137939341357,0.71,0.354,1.13739940532885e-11,"FCGR3A+ Mono","GLRX"
9.03985239449777e-16,-0.94239351727806,0.833,0.834,1.23972535738142e-11,"FCGR3A+ Mono","GLTSCR2"
9.52964120006127e-16,0.749231202939395,0.833,0.482,1.3068949941764e-11,"FCGR3A+ Mono","COX5B"
1.15380046471472e-15,0.778638401811984,0.833,0.499,1.58232195730977e-11,"FCGR3A+ Mono","PPP1CA"
1.24189694014689e-15,0.480609893183904,0.42,0.151,1.70313746371745e-11,"FCGR3A+ Mono","SMS"
1.41299615940398e-15,0.796189785754089,0.846,0.507,1.93778293300662e-11,"FCGR3A+ Mono","ARPC5"
1.61949777683031e-15,0.528481448522345,0.309,0.094,2.22097925114509e-11,"FCGR3A+ Mono","NCKAP1L"
1.66421259823716e-15,0.885551007264915,0.309,0.093,2.28230115722244e-11,"FCGR3A+ Mono","SNX5"
2.26270985469233e-15,0.670758405122773,0.741,0.364,3.10308029472506e-11,"FCGR3A+ Mono","COX8A"
2.34562744535903e-15,0.538107868329109,0.414,0.147,3.21679347856537e-11,"FCGR3A+ Mono","LTA4H"
2.6628520853061e-15,0.425216905589823,0.463,0.174,3.65183534978879e-11,"FCGR3A+ Mono","DYNLT1"
2.68455413291328e-15,0.595935774552897,0.457,0.179,3.68159753787727e-11,"FCGR3A+ Mono","MOB1A"
2.85155491731273e-15,0.372564279817984,0.5,0.194,3.91062241360268e-11,"FCGR3A+ Mono","FLNA"
3.10229587481282e-15,0.773523079268954,0.617,0.277,4.25448856271830e-11,"FCGR3A+ Mono","H2AFY"
3.10710855020662e-15,0.315063735126539,0.556,0.222,4.26108866575336e-11,"FCGR3A+ Mono","GRN"
3.22941287310346e-15,0.517423519438434,0.358,0.122,4.42881681417409e-11,"FCGR3A+ Mono","SCPEP1"
3.27585541954776e-15,-1.83740563702739,0.142,0.42,4.4925081223678e-11,"FCGR3A+ Mono","IL7R"
3.32471072184414e-15,0.436697025283779,0.414,0.148,4.55950828393706e-11,"FCGR3A+ Mono","IRF7"
3.69134332556493e-15,0.521010000289965,0.846,0.541,5.06230823667975e-11,"FCGR3A+ Mono","CAPZB"
3.91343219258279e-15,0.449506668397652,0.253,0.07,5.36688090890804e-11,"FCGR3A+ Mono","PLEKHO1"
4.14189871292511e-15,0.472145564721567,0.265,0.075,5.68019989490549e-11,"FCGR3A+ Mono","VMA21"
4.21830467021694e-15,0.512671287225245,0.333,0.108,5.78498302473551e-11,"FCGR3A+ Mono","GLUL"
4.44823571268962e-15,0.579458738257652,0.525,0.218,6.10031045638254e-11,"FCGR3A+ Mono","MYO1F"
4.45323521769279e-15,-0.798808103938028,0.741,0.817,6.10716677754389e-11,"FCGR3A+ Mono","RPL22"
5.729378733199e-15,0.61989795949182,0.815,0.489,7.85726999470911e-11,"FCGR3A+ Mono","SLC25A5"
5.85583389929626e-15,0.479455069161421,0.315,0.098,8.03069060949489e-11,"FCGR3A+ Mono","TSPAN14"
5.91917125965154e-15,0.545793297741064,0.457,0.179,8.11755146548612e-11,"FCGR3A+ Mono","ENY2"
6.16785545315581e-15,0.641867878605404,0.889,0.566,8.45859696845788e-11,"FCGR3A+ Mono","PSMB9"
6.22780999273569e-15,0.385318421797996,0.302,0.092,8.54081862403772e-11,"FCGR3A+ Mono","ARRDC1"
6.72805234455081e-15,0.443730396029981,0.691,0.324,9.22685098531698e-11,"FCGR3A+ Mono","UBE2L6"
7.64116030355629e-15,0.559590805076822,0.568,0.247,1.04790872402971e-10,"FCGR3A+ Mono","GNB2"
7.67195411239649e-15,0.35535486086828,0.444,0.164,1.05213178697405e-10,"FCGR3A+ Mono","IFI35"
9.82168162125254e-15,0.558048336015709,0.5,0.2,1.34694541753857e-10,"FCGR3A+ Mono","RNF181"
9.84077444773017e-15,0.491954943461643,0.37,0.13,1.34956380776172e-10,"FCGR3A+ Mono","NUP214"
1.06223874044817e-14,0.709945211685344,0.648,0.284,1.45675420865062e-10,"FCGR3A+ Mono","BAX"
1.13265599585651e-14,0.560466355089977,0.389,0.141,1.55332443271762e-10,"FCGR3A+ Mono","MPC1"
1.19144081279337e-14,0.593819170902952,0.494,0.208,1.63394193066482e-10,"FCGR3A+ Mono","VAMP5"
1.38258577165673e-14,0.556157478856546,0.932,0.623,1.89607812725004e-10,"FCGR3A+ Mono","S100A10"
1.563866872441e-14,0.716971908677095,0.772,0.442,2.14468702886558e-10,"FCGR3A+ Mono","TUBA1A"
1.60445970443902e-14,0.517205647564277,0.401,0.146,2.20035603866767e-10,"FCGR3A+ Mono","TMEM179B"
1.98654171986329e-14,-1.45862050728332,0.037,0.32,2.72434331462052e-10,"FCGR3A+ Mono","ACAP1"
2.19518620551623e-14,0.425761135616372,0.253,0.072,3.01047836224496e-10,"FCGR3A+ Mono","NUDT3"
2.71925022460711e-14,0.233656409316521,0.722,0.347,3.72917975802619e-10,"FCGR3A+ Mono","TALDO1"
3.66935027083159e-14,0.728426436232483,0.833,0.473,5.03214696141844e-10,"FCGR3A+ Mono","HIGD2A"
4.35897939186496e-14,0.489413577527107,0.407,0.151,5.97790433800361e-10,"FCGR3A+ Mono","APLP2"
5.46303738545032e-14,0.697599113925788,0.451,0.181,7.49200947040657e-10,"FCGR3A+ Mono","VPS29"
5.56833985287785e-14,0.852740553315221,0.796,0.454,7.63642127423668e-10,"FCGR3A+ Mono","TPM3"
6.19259601776575e-14,0.613965743386646,0.463,0.181,8.49252617876394e-10,"FCGR3A+ Mono","LYSMD2"
6.54744857147786e-14,0.445527465284461,0.994,0.91,8.97917097092473e-10,"FCGR3A+ Mono","ARHGDIB"
6.67560535997403e-14,0.578856218406876,0.519,0.226,9.15492519066838e-10,"FCGR3A+ Mono","SDCBP"
6.8374764799652e-14,-0.55507345729688,0.988,0.951,9.37691524462427e-10,"FCGR3A+ Mono","RPL24"
7.52631728350973e-14,0.448540145522462,0.426,0.161,1.03215915226052e-09,"FCGR3A+ Mono","CTSH"
8.02403059938642e-14,0.584641845714935,0.735,0.385,1.10041555639985e-09,"FCGR3A+ Mono","ATP5B"
8.78667525377829e-14,0.597611346116058,0.778,0.469,1.20500464430316e-09,"FCGR3A+ Mono","TCEB2"
1.01234810392059e-13,0.667660948023626,0.87,0.557,1.3883341897167e-09,"FCGR3A+ Mono","COX6B1"
1.07917200717903e-13,0.523628355960447,0.451,0.18,1.47997649064532e-09,"FCGR3A+ Mono","GBP2"
1.2051693658675e-13,0.595192432477464,0.605,0.285,1.65276926835069e-09,"FCGR3A+ Mono","GDI2"
1.67442101042846e-13,0.521091570489203,0.488,0.202,2.29630097370159e-09,"FCGR3A+ Mono","CSK"
1.71387066300554e-13,-1.12686144073574,0.543,0.648,2.35040222724579e-09,"FCGR3A+ Mono","HINT1"
1.88135564613117e-13,0.395135679899896,0.488,0.204,2.58009113310429e-09,"FCGR3A+ Mono","CDKN2D"
2.12745822599071e-13,0.501206443211812,0.914,0.628,2.91759621112366e-09,"FCGR3A+ Mono","CLIC1"
2.2077141080424e-13,0.842563352349656,0.543,0.244,3.02765912776934e-09,"FCGR3A+ Mono","REEP5"
2.35828708573729e-13,0.793465018697651,0.562,0.278,3.23415490938012e-09,"FCGR3A+ Mono","NOP10"
2.49896765733198e-13,0.685120929052794,0.475,0.206,3.42708424526507e-09,"FCGR3A+ Mono","M6PR"
3.16074745359343e-13,0.36110754578473,0.296,0.096,4.33464905785804e-09,"FCGR3A+ Mono","CECR1"
3.19776121551737e-13,0.441024473086737,0.358,0.129,4.38540973096052e-09,"FCGR3A+ Mono","SNAP23"
3.86660871408469e-13,0.437950925111195,0.66,0.321,5.30266719049574e-09,"FCGR3A+ Mono","CYTIP"
5.00997383968429e-13,0.415798133664729,0.383,0.142,6.87067812374303e-09,"FCGR3A+ Mono","POMP"
6.43818448232566e-13,0.403952385515076,0.809,0.444,8.82932619906141e-09,"FCGR3A+ Mono","SNX3"
6.60734502298286e-13,0.411938851225275,0.932,0.669,9.06131296451869e-09,"FCGR3A+ Mono","EIF4A1"
7.32172476251078e-13,0.509516650766155,0.333,0.12,1.00410133393073e-08,"FCGR3A+ Mono","SCO2"
1.01411372544231e-12,-1.539321445043,0.13,0.376,1.39075556307158e-08,"FCGR3A+ Mono","CD69"
1.26004216124987e-12,0.341027548533781,0.333,0.116,1.72802181993807e-08,"FCGR3A+ Mono","AKIRIN2"
1.32578672094842e-12,0.273238449166806,0.284,0.093,1.81818390910866e-08,"FCGR3A+ Mono","SRA1"
1.60866951976959e-12,0.442761400411226,0.352,0.13,2.20612937941201e-08,"FCGR3A+ Mono","GNAI3"
1.95183892709993e-12,0.440438229643811,0.272,0.089,2.67675190462485e-08,"FCGR3A+ Mono","ATP2B1"
2.03347292675499e-12,0.414834634564313,0.519,0.224,2.7887047717518e-08,"FCGR3A+ Mono","CTSD"
2.09316687394492e-12,0.453302083365445,0.346,0.129,2.87056905092806e-08,"FCGR3A+ Mono","PTPN18"
2.43555589761569e-12,0.640871005619632,0.741,0.443,3.34012135799016e-08,"FCGR3A+ Mono","NDUFA13"
2.57604073266001e-12,0.430284612242287,0.284,0.096,3.53278226076994e-08,"FCGR3A+ Mono","KLF3"
2.74193484399223e-12,0.336929371720249,0.315,0.11,3.76028944505095e-08,"FCGR3A+ Mono","TREX1"
2.92200601834542e-12,-1.33066841922448,0.272,0.474,4.00723905355891e-08,"FCGR3A+ Mono","ISG20"
3.22788141357087e-12,0.418697664692168,0.679,0.333,4.42671657057109e-08,"FCGR3A+ Mono","PRDX5"
3.29512143709418e-12,0.36846628437609,0.438,0.177,4.51892953883096e-08,"FCGR3A+ Mono","ACTR2"
3.56855683495573e-12,-0.590774438629532,0.889,0.893,4.89391884345829e-08,"FCGR3A+ Mono","RPL38"
3.69815801547811e-12,-1.45056596154189,0.019,0.259,5.07165390242668e-08,"FCGR3A+ Mono","GZMM"
4.09780645608751e-12,0.568475042460859,0.481,0.209,5.61973177387842e-08,"FCGR3A+ Mono","CD97"
4.37313448902125e-12,0.393640613343556,0.346,0.128,5.99731663824375e-08,"FCGR3A+ Mono","SH3GLB1"
5.77386262637055e-12,0.436045183767342,0.457,0.191,7.91827520580457e-08,"FCGR3A+ Mono","GLIPR1"
5.82695438122859e-12,-2.04165754000634,0.074,0.314,7.99108523841689e-08,"FCGR3A+ Mono","CTSW"
6.84393429560269e-12,0.409812813636579,0.346,0.129,9.38577149298953e-08,"FCGR3A+ Mono","PSMA4"
7.31769228195873e-12,0.419800865422959,0.302,0.107,1.00354831954782e-07,"FCGR3A+ Mono","GNB1"
8.19445127206656e-12,-1.51502806749846,0.099,0.333,1.12378704745121e-07,"FCGR3A+ Mono","CD2"
8.4348071272985e-12,0.557081284606763,0.463,0.209,1.15674944943772e-07,"FCGR3A+ Mono","LAPTM4A"
8.48088754658102e-12,0.407334772118545,0.364,0.139,1.16306891813812e-07,"FCGR3A+ Mono","PARVG"
1.04387519898272e-11,0.393298641327748,0.562,0.261,1.4315704478849e-07,"FCGR3A+ Mono","LAMTOR5"
1.06605534431039e-11,0.393292037159836,0.438,0.185,1.46198829918727e-07,"FCGR3A+ Mono","TGFB1"
1.30798275180768e-11,0.352805501320992,0.315,0.112,1.79376754582905e-07,"FCGR3A+ Mono","GNG2"
1.44306202602512e-11,0.404623659604226,0.512,0.225,1.97901526249085e-07,"FCGR3A+ Mono","DBNL"
1.44851193656232e-11,-1.33763231073484,0.29,0.485,1.98648926980157e-07,"FCGR3A+ Mono","SELL"
1.54748936400082e-11,0.4055518522199,0.475,0.208,2.12222691379073e-07,"FCGR3A+ Mono","LAMTOR2"
1.57450614399884e-11,0.389444756036799,0.253,0.082,2.15927772588001e-07,"FCGR3A+ Mono","TNFRSF1A"
1.64304104139466e-11,0.467858302466243,0.302,0.11,2.25326648416863e-07,"FCGR3A+ Mono","PKN1"
1.85128938969413e-11,0.352230610602649,0.278,0.095,2.53885826902653e-07,"FCGR3A+ Mono","PFKL"
1.86523923248208e-11,0.483990509421162,0.315,0.111,2.55798908342593e-07,"FCGR3A+ Mono","ARPC1A"
2.48466708833148e-11,-0.630101823038101,0.975,0.965,3.40747244493779e-07,"FCGR3A+ Mono","HLA-A"
3.156690799624e-11,0.380890732266359,0.278,0.098,4.32908576260436e-07,"FCGR3A+ Mono","POLR3K"
3.40791048971542e-11,0.392202071410834,0.963,0.824,4.67360844559573e-07,"FCGR3A+ Mono","SLC25A6"
3.5017683083894e-11,0.415810899897568,0.623,0.308,4.80232505812523e-07,"FCGR3A+ Mono","EVI2B"
3.9313060258398e-11,0.532122451965381,0.296,0.107,5.3913930838367e-07,"FCGR3A+ Mono","MLX"
4.19743260604126e-11,0.3827965056408,0.469,0.205,5.75635907592498e-07,"FCGR3A+ Mono","WAS"
4.36127411079364e-11,-0.973952492017068,0.34,0.543,5.9810513155424e-07,"FCGR3A+ Mono","HMGN1"
4.37966988373228e-11,0.380303291762392,0.611,0.29,6.00627927855045e-07,"FCGR3A+ Mono","C20orf24"
4.90999954106887e-11,-0.961663826849121,0.549,0.647,6.73357337062184e-07,"FCGR3A+ Mono","EIF4A2"
4.91115359178644e-11,0.381676965373267,0.284,0.103,6.73515603577592e-07,"FCGR3A+ Mono","UBE2J1"
5.40763984472414e-11,0.246246164668418,0.481,0.208,7.41603728305469e-07,"FCGR3A+ Mono","CEBPD"
5.55104536991775e-11,0.541540288273805,0.833,0.535,7.6127036203052e-07,"FCGR3A+ Mono","BRK1"
5.83306744405685e-11,0.459264247927285,0.389,0.162,7.99946869277956e-07,"FCGR3A+ Mono","SPG21"
6.14660539164624e-11,0.322743172921195,0.309,0.113,8.42945463410366e-07,"FCGR3A+ Mono","MTHFS"
6.91132112808014e-11,0.439313117902244,0.623,0.305,9.47818579504911e-07,"FCGR3A+ Mono","ATP5J2"
7.02558382748336e-11,0.93539950432426,0.481,0.227,9.63488566101069e-07,"FCGR3A+ Mono","RTN4"
7.14283633026257e-11,0.280163066095435,0.667,0.321,9.79568574332209e-07,"FCGR3A+ Mono","CSNK2B"
7.7771691065215e-11,0.445266669626435,0.37,0.153,1.06656097126836e-06,"FCGR3A+ Mono","SHKBP1"
7.99823157913485e-11,0.354590071958178,0.309,0.115,1.09687747876255e-06,"FCGR3A+ Mono","RTN3"
8.93224103124155e-11,0.433652727202281,0.815,0.481,1.22496753502447e-06,"FCGR3A+ Mono","ARL6IP4"
9.47084222155075e-11,0.33737759741874,0.321,0.121,1.29883130226347e-06,"FCGR3A+ Mono","ETFA"
1.10193980813298e-10,0.413382086166334,0.296,0.111,1.51120025287357e-06,"FCGR3A+ Mono","DEDD2"
1.28369941524002e-10,0.613604045491843,0.414,0.179,1.76046537806017e-06,"FCGR3A+ Mono","PPT1"
1.32174240126759e-10,0.335545282470035,0.549,0.261,1.81263752909837e-06,"FCGR3A+ Mono","CNPY3"
1.3314647683063e-10,0.362891172363637,0.636,0.337,1.82597078325526e-06,"FCGR3A+ Mono","COX5A"
1.40752300465317e-10,0.3652691591913,0.463,0.206,1.93027704858135e-06,"FCGR3A+ Mono","FMNL1"
1.45699811312631e-10,0.389556931410207,0.259,0.091,1.99812721234142e-06,"FCGR3A+ Mono","MRPL27"
1.46806302769641e-10,0.320597493956491,0.944,0.683,2.01330163618285e-06,"FCGR3A+ Mono","CD48"
1.61919754347067e-10,-1.44871943640631,0.062,0.282,2.22056751111568e-06,"FCGR3A+ Mono","CD247"
1.66861286875663e-10,0.328094292312977,0.272,0.097,2.28833568821284e-06,"FCGR3A+ Mono","IL10RB"
1.73033143444652e-10,0.269169390466226,0.42,0.176,2.37297652919996e-06,"FCGR3A+ Mono","RILPL2"
1.76763065725819e-10,0.28647685788741,0.278,0.1,2.42412868336389e-06,"FCGR3A+ Mono","TXNDC17"
1.90042432279022e-10,0.435165101223354,0.648,0.345,2.60624191627451e-06,"FCGR3A+ Mono","RAP1B"
1.93935863451629e-10,0.555354536845284,0.519,0.246,2.65963643137565e-06,"FCGR3A+ Mono","WDR1"
2.00191357468715e-10,0.902916203372524,0.395,0.17,2.74542427632596e-06,"FCGR3A+ Mono","IDH2"
2.15378430143871e-10,0.378354233678437,0.395,0.168,2.95369979099305e-06,"FCGR3A+ Mono","C7orf73"
2.18433718122467e-10,0.611461637585367,0.414,0.178,2.99560001033151e-06,"FCGR3A+ Mono","ATP1A1"
2.33341860154623e-10,0.428007533867474,0.951,0.8,3.20005027016051e-06,"FCGR3A+ Mono","PPDPF"
2.34100507200697e-10,0.470528730435975,0.438,0.2,3.21045435575035e-06,"FCGR3A+ Mono","VDAC1"
2.36870845060801e-10,0.283174210070995,0.29,0.105,3.24844676916383e-06,"FCGR3A+ Mono","SLIRP"
2.60956323744503e-10,0.537604370592145,0.679,0.368,3.57875502383211e-06,"FCGR3A+ Mono","HCLS1"
2.94008037947276e-10,-0.324489160753454,1,0.992,4.03202623240894e-06,"FCGR3A+ Mono","RPL26"
3.03889895741062e-10,0.470099965772573,0.562,0.275,4.16754603019292e-06,"FCGR3A+ Mono","CLTA"
3.27500522874859e-10,0.342849203325811,0.679,0.353,4.49134217070581e-06,"FCGR3A+ Mono","ATP6V1F"
3.78719943110766e-10,-1.22745185907072,0.043,0.252,5.19376529982105e-06,"FCGR3A+ Mono","CD27"
4.86420812508429e-10,0.647806934464494,0.333,0.133,6.67077502274059e-06,"FCGR3A+ Mono","PMVK"
5.0706728405115e-10,0.32899627452529,0.426,0.185,6.95392073347747e-06,"FCGR3A+ Mono","IDH3G"
5.30102156013875e-10,0.305789064378742,0.426,0.181,7.26982096757428e-06,"FCGR3A+ Mono","WASF2"
5.75342558314986e-10,0.39661418923118,0.265,0.098,7.89024784473172e-06,"FCGR3A+ Mono","MSRB1"
5.98295361931762e-10,0.741866894324331,0.562,0.288,8.20502259353219e-06,"FCGR3A+ Mono","PRDX1"
6.38358059574383e-10,0.310547529797044,0.389,0.161,8.75444242900309e-06,"FCGR3A+ Mono","PSMC3"
6.87424492392166e-10,0.338612283565384,0.364,0.148,9.42733948866617e-06,"FCGR3A+ Mono","C7orf50"
7.00601677571288e-10,0.563853246952876,0.543,0.265,9.60805140621265e-06,"FCGR3A+ Mono","RAB5C"
7.11061668504506e-10,0.322498797394201,0.302,0.116,9.7514997218708e-06,"FCGR3A+ Mono","TMEM134"
7.18365268602319e-10,-1.06770104257108,0.272,0.452,9.8516612936122e-06,"FCGR3A+ Mono","IL2RG"
7.43430658190343e-10,0.492057867490317,0.321,0.129,1.01954080464224e-05,"FCGR3A+ Mono","PLSCR1"
8.36225973919192e-10,0.384683023289698,0.457,0.21,1.14680030063278e-05,"FCGR3A+ Mono","EIF6"
9.63647628952465e-10,0.891626277483118,0.302,0.12,1.32154635834541e-05,"FCGR3A+ Mono","GCA"
1.00717584331709e-09,0.409662307007391,0.759,0.467,1.38124095152505e-05,"FCGR3A+ Mono","PRR13"
1.01563106750344e-09,0.418129987246399,0.981,0.795,1.39283644597421e-05,"FCGR3A+ Mono","CORO1A"
1.15050781941326e-09,0.385138012604419,0.481,0.221,1.57780642354335e-05,"FCGR3A+ Mono","PGAM1"
1.66037384930519e-09,0.317415117797893,0.272,0.101,2.27703669693714e-05,"FCGR3A+ Mono","PLIN2"
1.69197392143736e-09,0.396205550000309,0.377,0.163,2.32037303585919e-05,"FCGR3A+ Mono","ERP44"
1.92131957080995e-09,0.399834203447001,0.37,0.162,2.63489765940876e-05,"FCGR3A+ Mono","NMI"
1.97967791501047e-09,-1.33234846487239,0.13,0.331,2.71493029264536e-05,"FCGR3A+ Mono","STK17A"
2.01953124054593e-09,0.0784300114158294,0.451,0.201,2.76958514328468e-05,"FCGR3A+ Mono","SDHB"
2.43530198838976e-09,-1.09841567904495,0.062,0.263,3.33977314687772e-05,"FCGR3A+ Mono","BIN1"
3.11310761624942e-09,0.199443872697485,0.253,0.092,4.26931578492446e-05,"FCGR3A+ Mono","CTNNBL1"
3.19554788832474e-09,0.344143436459499,0.765,0.426,4.38237437404855e-05,"FCGR3A+ Mono","C11orf31"
3.36403300986409e-09,0.416821153749835,0.401,0.181,4.61343486972762e-05,"FCGR3A+ Mono","SERPINB6"
3.37646995834754e-09,0.311906520849536,0.358,0.152,4.63049090087781e-05,"FCGR3A+ Mono","ZFAND6"
3.74837755170871e-09,0.348764370233796,0.451,0.207,5.14052497441332e-05,"FCGR3A+ Mono","TNFRSF14"
3.83245811622705e-09,0.331687055035429,0.574,0.3,5.25583306059378e-05,"FCGR3A+ Mono","CASP4"
3.91402899200381e-09,0.728178759481732,0.426,0.2,5.36769935963403e-05,"FCGR3A+ Mono","NDUFB5"
3.99145928291536e-09,-1.10728805863713,0.068,0.262,5.47388726059013e-05,"FCGR3A+ Mono","RHOH"
4.19357410256617e-09,0.221857114718858,0.352,0.149,5.75106752425924e-05,"FCGR3A+ Mono","SMAP2"
4.23896302054297e-09,0.215363764142259,0.265,0.099,5.81331388637263e-05,"FCGR3A+ Mono","TMEM141"
4.33213688602303e-09,0.361796342132916,0.296,0.12,5.94109252549198e-05,"FCGR3A+ Mono","MTPN"
4.36715122946366e-09,0.542322395061952,0.969,0.907,5.98911119608647e-05,"FCGR3A+ Mono","MT-CO2"
4.43267773863757e-09,0.209403313641536,0.321,0.132,6.07897425076756e-05,"FCGR3A+ Mono","NCOA4"
4.71909049049454e-09,0.327644696102088,0.432,0.197,6.47176069866421e-05,"FCGR3A+ Mono","LSM10"
5.0557683523242e-09,0.521823856476415,0.519,0.267,6.93348071837741e-05,"FCGR3A+ Mono","ABRACL"
5.59711985679757e-09,0.409692909076098,0.272,0.105,7.67589017161219e-05,"FCGR3A+ Mono","ERICH1"
5.63238116838949e-09,0.679674900034715,0.364,0.16,7.72424753432935e-05,"FCGR3A+ Mono","ZNHIT3"
5.94341951551939e-09,0.148641640114503,0.358,0.153,8.15080552358329e-05,"FCGR3A+ Mono","CORO1B"
5.99534969312469e-09,-0.903671207394331,0.58,0.657,8.2220225691512e-05,"FCGR3A+ Mono","ZFP36L2"
6.17004539569474e-09,0.392144968684297,0.574,0.294,8.46160025565576e-05,"FCGR3A+ Mono","ATP5C1"
6.35453791521621e-09,0.477315242159213,0.253,0.098,8.71461329692752e-05,"FCGR3A+ Mono","MIDN"
6.40304541562344e-09,0.360309095746474,0.309,0.132,8.78113648298598e-05,"FCGR3A+ Mono","FAM32A"
8.08277921028736e-09,0.357458525237227,0.549,0.273,0.000110847234089881,"FCGR3A+ Mono","MRPL23"
8.08406897370204e-09,0.322357644721975,0.272,0.107,0.00011086492190535,"FCGR3A+ Mono","CD4"
8.95747927735375e-09,0.527232158787501,0.716,0.414,0.000122842870809629,"FCGR3A+ Mono","ATP5G3"
9.07371699455147e-09,0.363301993946612,0.617,0.329,0.000124436954863279,"FCGR3A+ Mono","WDR83OS"
9.08911849398270e-09,0.239333311028017,0.346,0.149,0.000124648171026479,"FCGR3A+ Mono","MRPL21"
9.71763825022567e-09,0.734716194602792,0.309,0.129,0.000133267690963595,"FCGR3A+ Mono","PRKCB"
1.05839393723827e-08,-1.02658164153266,0.111,0.303,0.000145148144552856,"FCGR3A+ Mono","PRDX2"
1.12068102902905e-08,0.338030928134962,0.253,0.098,0.000153690196321044,"FCGR3A+ Mono","NR4A1"
1.16235603840997e-08,0.276821548821673,0.309,0.129,0.000159405507107543,"FCGR3A+ Mono","NDUFB3"
1.16340005221657e-08,0.261829618616312,0.444,0.212,0.000159548683160981,"FCGR3A+ Mono","RER1"
1.17785183740179e-08,0.273638063946446,1,0.983,0.000161530600981281,"FCGR3A+ Mono","EIF1"
1.23957268233409e-08,0.308355060034823,0.321,0.135,0.000169994997655297,"FCGR3A+ Mono","STX10"
1.27467367837968e-08,-0.674068093679867,0.815,0.814,0.00017480874825299,"FCGR3A+ Mono","DDX5"
